latitude,longitude,api
3941046.136671136,-10598118.131020576,42159000690000
3940431.4469538587,-10597978.091101157,42159000700000
3940450.767942945,-10598240.025862994,42159000710000
3940669.2972313794,-10598001.913472187,42159000720000
3940665.432958224,-10598242.697530774,42159000730000
3940490.4760077163,-10597335.888958773,42159000740000
3940794.0206698463,-10597183.047297914,42159000750000
3940449.4354599086,-10597759.45962124,42159000760000
3940692.749399529,-10597761.463372074,42159000780000
3940933.003601931,-10597509.881322881,42159000790000
3941123.8246825254,-10597224.792106958,42159000800000
3941170.331133768,-10597455.780050356,42159000820000
3940729.6600101683,-10597409.805100657,42159000830000
3940925.2748812684,-10597312.623185195,42159000840000
3941113.430716042,-10597647.694852484,42159000850000
3941257.8810333908,-10597226.795857793,42159000860000
3940152.562053066,-10597322.419300385,42159000910000
3940149.897155618,-10597608.733030707,42159000920000
3939989.871185475,-10597828.47770553,42159000940000
3939843.7045130283,-10597314.404297048,42159000950000
3939874.3500621226,-10597597.712401116,42159000960000
3940214.6543368413,-10597464.129012166,42159000980000
3940214.254600045,-10597640.681724563,42159000990000
3939997.5992832035,-10597421.27100821,42159001000000
3939740.5761725646,-10596575.24287818,42159001030000
3940157.225625074,-10595561.456275526,42159001040000
3940563.62981162,-10595902.650514808,42159001070000
3940591.212513133,-10596245.959824413,42159001080000
3940215.187319255,-10595882.613006465,42159001100000
3940254.76133192,-10596239.72593293,42159001110000
3940414.924202498,-10596226.256274546,42159001140000
3940388.940891089,-10595735.003361674,42159001150000
3940369.8864996955,-10596052.041271454,42159001160000
3940751.513279018,-10595459.153663488,42159001170000
3940860.646987572,-10595688.805772994,42159001190000
3940918.0791804506,-10596134.862972604,42159001200000
3940513.1283202893,-10596569.120306186,42159001220000
3940779.2296791975,-10596815.692978293,42159001230000
3940180.543513216,-10596556.541203728,42159001240000
3940967.916162859,-10595467.502625298,42159001250000
3940148.8311968087,-10596966.864846792,42159001260000
3940490.8757540234,-10597000.705971994,42159001270000
3941206.8434925782,-10595975.78742026,42159001300000
3941228.9641746087,-10596556.095925763,42159001320000
3941045.0706299995,-10596699.92070787,42159001340000
3940974.978640249,-10597016.624659177,42159001350000
3941058.6626618146,-10596326.55513575,42159001360000
3941063.726364013,-10595952.744285665,42159001370000
3940568.82654747,-10596817.251451166,42159001380000
3941209.7751468103,-10596713.72432473,42159001390000
3941149.9428958083,-10596116.27261764,42159001400000
3941229.3639463596,-10597077.405101148,42159001410000
3940359.359961225,-10596842.298336595,42159001440000
3940768.569517447,-10596569.231625678,42159001450000
3940994.3005343163,-10596845.192643354,42159001460000
3940346.834725353,-10596650.383534467,42159001470000
3940187.072530294,-10596799.774291111,42159001480000
3940304.1957258596,-10597016.290700702,42159001490000
3941425.3870202596,-10594528.077442491,42159001570000
3941642.468782305,-10594509.487087531,42159001580000
3941594.627824071,-10594281.504770385,42159001590000
3941891.5381278247,-10594445.589699814,42159001610000
3941396.6030031927,-10594271.152057743,42159001620000
3941527.8640310373,-10594987.492980996,42159001630000
3941440.045574907,-10595448.355672881,42159001640000
3941424.4542037724,-10594760.62385876,42159001660000
3941474.8264014083,-10595729.10342866,42159001680000
3941471.4949001027,-10596210.226267869,42159001720000
3941428.052210634,-10596451.900882382,42159001730000
3941853.1579122883,-10594726.448775087,42159001750000
3941718.1618434153,-10595476.185545579,42159001760000
3941357.9579073866,-10594030.479318647,42159001770000
3940929.0059871506,-10594090.591843676,42159001790000
3940689.68462486,-10594593.75594206,42159001820000
3940933.936378908,-10594513.828547671,42159001830000
3940757.243106321,-10595235.067528522,42159001910000
3941001.762791672,-10595214.02814476,42159001940000
3941033.34418397,-10594974.468600575,42159001950000
3941248.419749084,-10594976.583670897,42159001960000
3941242.4231644324,-10595215.03002018,42159001970000
3941217.7705712053,-10594343.621046249,42159001980000
3940594.277261795,-10595035.026403565,42159002090000
3940451.5674328427,-10595012.539866423,42159002100000
3940522.5890051024,-10595253.769202974,42159002110000
3940364.0236163298,-10595177.292712798,42159002160000
3940523.2552508055,-10593181.77952084,42159002430000
3940500.4696695767,-10593631.510263642,42159002470000
3940712.7370802476,-10593915.597604148,42159002480000
3940947.528280549,-10593862.275568059,42159002490000
3941177.6602476696,-10592960.699012123,42159002500000
3941236.8263548864,-10593925.393719338,42159002510000
3940934.7359020957,-10592996.766527139,42159002520000
3941232.162348996,-10593747.171214579,42159002530000
3940698.612448971,-10593009.345629599,42159002540000
3941186.321933704,-10593462.749915602,42159002560000
3941039.607170716,-10593613.142547663,42159002570000
3940802.548817166,-10593211.947102843,42159002580000
3940681.689564327,-10593450.616091104,42159002610000
3941337.436081248,-10593932.518166749,42159002630000
3941426.852874891,-10594049.069673609,42159002640000
3942015.208574913,-10593991.74013585,42159002660000
3941861.686838105,-10594113.968936741,42159002670000
3941578.3699388844,-10593959.012205556,42159002680000
3941747.746237438,-10593722.680926602,42159002720000
3941904.5980912303,-10593439.929419989,42159002730000
3941529.729680716,-10593599.784208767,42159002740000
3941664.5902948673,-10593374.25092042,42159002750000
3941475.226181632,-10593217.735716365,42159002770000
3941942.312149713,-10593531.322721928,42159002800000
3941867.6837428208,-10592135.376307383,42159002830000
3941835.567022603,-10592332.411806086,42159002840000
3941814.378031802,-10591972.40457286,42159002930000
3942504.972485631,-10590540.94724075,42159003060000
3942640.5108044236,-10590954.165190574,42159003110000
3942818.6987913977,-10590247.397743527,42159003190000
3942907.5938965566,-10590194.5209854,42159003210000
3942333.9858921776,-10590195.63418031,42159003320000
3942349.1786753135,-10590294.263249151,42159003330000
3942208.179750748,-10590193.630429475,42159003340000
3942237.632125531,-10590298.159431329,42159003350000
3942276.1468823,-10590542.39439413,42159003360000
3942325.7231588266,-10590752.676912239,42159003370000
3942137.8141987864,-10590746.999618208,42159003380000
3941783.460831632,-10590680.764521187,42159003390000
3941988.821881819,-10590266.433376454,42159003430000
3941745.614026339,-10590258.86365108,42159003440000
3941947.90929958,-10590763.363583354,42159003450000
3942428.474664621,-10589416.843022719,42159003680000
3942333.4528124304,-10589981.566799514,42159003700000
3942341.182471185,-10589753.361843387,42159003710000
3942450.997489839,-10589657.181803342,42159003720000
3942899.064201746,-10589660.521388067,42159003730000
3942677.2943381933,-10589659.185554177,42159003740000
3942559.2142776167,-10589656.62520589,42159003750000
3941553.050326993,-10589760.70892978,42159003770000
3941732.2877158346,-10590060.603637977,42159003860000
3942208.313019245,-10589573.358226774,42159003890000
3941230.430004428,-10589434.876780229,42159003900000
3942198.3178863083,-10589348.604174864,42159003920000
3942629.84893238,-10589404.931837205,42159003940000
3941915.7923572795,-10589488.087496828,42159003950000
3941771.7336393245,-10589465.823598668,42159003970000
3943035.5400714194,-10589483.523397705,42159003990000
3940941.798359287,-10592663.587291196,42159004320000
3940704.875255057,-10592673.717364859,42159004330000
3941416.192118156,-10592305.361169823,42159004340000
3940706.6075211675,-10592328.070345946,42159004380000
3941659.6595926285,-10591326.083609315,42159004430000
3941669.7875238177,-10591792.846234212,42159004450000
3941420.4564196733,-10592051.664050305,42159004470000
3941432.316516511,-10591637.221586082,42159004480000
3941197.78202055,-10592042.090574099,42159004490000
3940939.399788438,-10592023.166260662,42159004530000
3942587.8679064726,-10590819.134648243,42159004680000
3900055.3186103636,-10592501.28347362,42159004840000
,,42159004890000
3900324.082918858,-10593745.501422215,42159004900000
3899494.704632288,-10594928.382331386,42159004910000
3899914.432276871,-10593209.164115572,42159004930000
3900372.4186570668,-10593200.481195292,42159004940000
3900051.202208982,-10592797.615958111,42159004960000
3899824.802363325,-10592940.77282327,42159005020000
3899629.212358221,-10596943.042475764,42159005030000
3900126.6255351244,-10594493.123122385,42159005040000
3899223.303819773,-10595534.739597736,42159005050000
3899984.1449065628,-10597253.735174565,42159005060000
3899167.9356404236,-10595241.635378476,42159005070000
3899968.47612694,-10599018.594381602,42159005080000
3901002.1294077104,-10598000.354999317,42159005100000
3898763.9019173565,-10595566.688291594,42159005120000
3900867.3403033135,-10596459.804566227,42159005130000
3899850.6953789303,-10596481.17790846,42159005140000
3900551.8203546912,-10596451.6782434,42159005150000
3900235.9105481924,-10596469.155403454,42159005160000
3900079.751474187,-10595881.277172575,42159005170000
3900290.619832471,-10595255.216356356,42159005180000
,,42159005190000
3899751.1071710004,-10597369.61876448,42159005210000
3900010.702208089,-10594906.229752718,42159005220000
3899159.836240467,-10594321.468467582,42159005250000
3899619.6520344527,-10598559.846760044,42159005260000
3900135.256756622,-10598560.069399023,42159005270000
3898565.8070088774,-10594815.170409247,42159005280000
3899757.348007137,-10595241.746697968,42159005290000
3899497.758591144,-10596139.649710707,42159005300000
3899115.88713518,-10595875.711198036,42159005310000
3900630.965131413,-10595888.290300496,42159005330000
3900536.018022128,-10594628.264984207,42159005340000
3899588.979381768,-10599120.340396186,42159005360000
3899279.468931243,-10594420.208855914,42159005380000
3899881.899858497,-10595373.99425303,42159005390000
3899877.916303282,-10596343.69833733,42159005410000
3899660.9473778405,-10598298.357276171,42159005420000
3899844.0561386966,-10597997.126734084,42159005430000
3900064.4809283153,-10598239.914543502,42159005440000
3900629.9027818707,-10596026.771747041,42159005450000
3899747.9203623445,-10594315.679854058,42159005460000
3900621.8023697864,-10595401.71280624,42159005470000
3899303.2362818127,-10598300.694985475,42159005490000
3899013.782449219,-10597377.967726292,42159005500000
3898695.6570461434,-10598112.787685018,42159005520000
3899267.386106724,-10599164.645553522,42159005530000
3899291.950103733,-10596512.1247269,42159005540000
3899311.8668959234,-10596786.081993742,42159005550000
3898872.112013394,-10597458.451718135,42159005570000
3898730.3105205074,-10598602.370805528,42159005590000
3899154.790715461,-10596635.689361682,42159005600000
3899372.281372942,-10598529.122580584,42159005610000
3899362.190141892,-10599565.61835936,42159005690000
3941412.1943369065,-10591923.869274875,42159006090000
3939725.9197644396,-10596802.334639398,42159006110000
3898296.9503151826,-10599699.535706785,42159006160000
3940672.2287498075,-10595696.820776332,42159006170000
3940397.7352361307,-10592708.449045986,42159006180000
3940002.5292792683,-10592940.77282327,42159006230000
3940498.4709365154,-10592268.62573786,42159006240000
3942044.6604597946,-10593545.682936242,42159006260000
3939710.8636553604,-10597103.787820468,42159006270000
3940001.463333995,-10597274.774558326,42159006280000
3939882.477808286,-10593154.283606613,42159006300000
3942696.4857934187,-10590588.48066332,42159006310000
3939762.9605406965,-10592941.77469869,42159006320000
3940101.129640375,-10592698.986889267,42159006380000
3939798.4025451937,-10598887.79397992,42159006390000
3941387.0083467048,-10593769.657751719,42159006420000
3939897.933865871,-10592570.524196893,42159006430000
3940404.5308709536,-10592913.499548027,42159006450000
3942331.1872237683,-10591275.989838459,42159006570000
3941125.823523302,-10596900.073152315,42159200330000
3939676.3545940756,-10596166.92298595,42159200340000
3940250.4974587495,-10592325.509997657,42159200490000
3940030.910108164,-10592360.352998275,42159200500000
3940249.4314907007,-10592067.916695962,42159200540000
3940030.1106472453,-10592141.721518356,42159200550000
3940084.207626961,-10591930.103166359,42159200560000
3942116.2248536325,-10594247.552325694,42159300020000
3939949.7651057737,-10598391.086412001,42159300060000
3940325.3819591547,-10591898.822389446,42159300100000
3939811.3269121083,-10592361.243554201,42159300110000
3941706.434717114,-10595681.903964564,42159300190000
3940778.4301667274,-10596217.684673753,42159300200000
3941851.2922106055,-10595117.06886828,42159300210000
3939806.796720004,-10592142.723393774,42159300260000
3941932.717041933,-10594878.622519001,42159300310000
3941600.0915447,-10595849.439798208,42159300440000
3942131.2840839787,-10594076.899546307,42159300480000
3942055.7215942475,-10594420.654133879,42159300490000
3941602.7567752083,-10595119.406577587,42159300510000
3941551.7177173723,-10596198.315082354,42159300520000
3941630.0754232164,-10595303.417695869,42159300530000
3941777.99702465,-10594905.11655781,42159300540000
3942012.8097821497,-10594734.686417405,42159300560000
3940852.7850621725,-10595135.770542733,42159300570000
